...1,year,state,state_po,special,district,dem,rep,totalvotes,dem_cand,rep_cand,dem_inc,rep_inc,dem_funds,rep_funds,2party_votes,dem_pct_2p,rep_pct_2p,dem_tot_funds,rep_tot_funds,tot_funds,dem_funds_2p_pct,rep_funds_2p_pct,prev_lean,prev2_lean,generic_ballot_avg,pres_approval_avg,incumbent_pres,ics,pres_approval_avg_x_incpres,ics_x_incpres,cvap_white_pct,cvap_asn_pct,cvap_hisp_pct,cvap_black_pct,cvap_natam_pct,no_dem_cand_flag,no_rep_cand_flag,dem_inc_any,rep_inc_any,dem_inc_dummy,rep_inc_dummy,pvi,dem_funds_2p_pct_sqrd,y_pred,y_act,fund_chances,abs_err,err,district_id
286,2018,North Carolina,NC,FALSE,NC-08,114119,141402,255521,Frank Mcneill,Richard Hudson,False,True,614372.14,952805.35,255521,44.66129985402374,55.33870014597626,614372.14,952805.35,1567177.49,39.202460724470974,60.79753927552902,-8.818826859220884,-7.170051905268686,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,66.3,1.8,5.8,23.1,1.1,FALSE,FALSE,FALSE,TRUE,0,1,-8.406633120732835,1536.8329268536893,42.039685730719974,44.66129985402374,1.165,2.6216141233037646,-2.6216141233037646,NC08
287,2018,North Carolina,NC,FALSE,NC-09,138341,139246,282717,Dan Mccready,Mark Harris,False,False,4882146.52,1764278.78,277587,49.8369880433882,50.16301195661181,4882146.52,1764278.78,6646425.3,73.45522291509091,26.54477708490909,-7.085819660013634,-7.808613175214219,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,65.2,1.9,3.8,19.6,8.2,FALSE,FALSE,FALSE,FALSE,0,0,-7.26651803881378,5395.669773505698,45.92219266228107,49.8369880433882,9.354999999999999,3.914795381107133,-3.914795381107133,NC09
288,2018,North Carolina,NC,FALSE,NC-10,113259,164969,278228,David Wilson Brown,Patrick Mchenry,False,True,126029.92,869217.0,278228,40.7072616702848,59.2927383297152,126029.92,869217,995246.92,12.663181112884024,87.33681888711598,-13.765193572889842,-11.090453892167652,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,82.8,1.2,2.8,11.9,0.4,FALSE,FALSE,FALSE,TRUE,0,1,-13.096508652709296,160.35615589770265,37.06724102773202,40.7072616702848,0.17500000000000002,3.640020642552784,-3.640020642552784,NC10
289,2018,North Carolina,NC,FALSE,NC-11,116508,178012,300666,Phillip G Price,Mark Meadows,False,True,221599.82,1399208.83,294520,39.55860382996062,60.44139617003938,221599.82,1399208.83,1620808.65,13.67217653977846,86.32782346022154,-16.120764757929408,-12.388611915737158,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,91.1,0.9,2.4,3.2,1.4,FALSE,FALSE,FALSE,TRUE,0,1,-15.187726547381343,186.9284113348685,34.88529642965004,39.55860382996062,0.09,4.673307400310577,-4.673307400310577,NC11
290,2018,North Carolina,NC,FALSE,NC-12,203974,75164,279138,Alma Adams,Paul Wright,True,False,131661.88,0,279138,73.0728170295696,26.9271829704304,131661.88,0,131661.88,100,0,19.55592535645112,16.44125185025453,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,48.5,3.4,6,39.8,0.3,FALSE,FALSE,TRUE,FALSE,1,0,18.77725697990197,10000,72.0412285707757,73.0728170295696,99.995,1.0315884587939053,-1.0315884587939053,NC12
291,2018,North Carolina,NC,FALSE,NC-13,130402,147570,286316,Kathy Manning,Ted Budd,False,True,3043295.24,1309901.6,277972,46.91191918610508,53.08808081389492,3043295.24,1309901.6,4353196.84,69.90943327065358,30.09056672934643,-5.9366243534147145,-5.396864467403169,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,70.9,2,3.1,22.4,0.4,FALSE,FALSE,FALSE,TRUE,0,1,-5.801684381911828,4887.328860223965,45.17546213382192,46.91191918610508,5.89,1.7364570522831642,-1.7364570522831642,NC13
292,2018,North Dakota,ND,FALSE,ND-00,114377,193568,321532,Mac Schneider,Kelly Armstrong,False,False,635380.72,984322.13,307945,37.1420221143386,62.8579778856614,635380.72,984322.13,1619702.85,39.22822757273039,60.7717724272696,-20.92253182723262,-12.08175739242958,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,89.2,0.7,2.6,1.8,4.3,FALSE,FALSE,FALSE,FALSE,0,0,-18.712338218531865,1538.8538384979247,34.46559461974592,37.1420221143386,0.04,2.67642749459268,-2.67642749459268,ND00
293,2018,Ohio,OH,FALSE,OH-01,141118,154409,300871,Aftab Pureval,Steve Chabot,False,True,3480095.38,1017436.84,295527,47.75130529528605,52.24869470471395,3480095.38,1017436.84,4497532.22,77.37788657798654,22.622113422013463,-4.586713339622371,-5.073572621985704,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,74.1,1.9,1.6,20.7,0.1,FALSE,FALSE,FALSE,TRUE,0,1,-4.708428160213204,5987.33733127575,46.61207719260561,47.75130529528605,13.084999999999999,1.1392281026804412,-1.1392281026804412,OH01
294,2018,Ohio,OH,FALSE,OH-02,119333,166714,289661,Jill Schiller,Brad Wenstrup,False,True,531068.37,437696.72,286047,41.717969424605045,58.28203057539495,531068.37,437696.72,968765.09,54.81910686934436,45.18089313065565,-9.54441250962916,-7.59894278177773,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,87.8,0.9,1.3,8.4,0.2,FALSE,FALSE,FALSE,TRUE,0,1,-9.058045077666302,3005.134477952598,40.87815952326162,41.717969424605045,0.73,0.8398099013434219,-0.8398099013434219,OH02
295,2018,Ohio,OH,FALSE,OH-03,181575,65040,246677,Joyce Beatty,Jim Burgess,True,False,289289.94,0,246615,73.62690833890882,26.373091661091173,289289.94,0,289289.94,100,0,18.972201079910924,18.71281728742403,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,60.3,2.4,3.2,30.8,0.2,FALSE,FALSE,TRUE,FALSE,1,0,18.907355131789203,10000,71.19595157225993,73.62690833890882,99.99,2.4309567666488903,-2.4309567666488903,OH03
296,2018,Ohio,OH,FALSE,OH-04,89412,167993,257405,Janet Garrett,Jim Jordan,False,True,676418.06,910217.82,257405,34.73592199063732,65.26407800936268,676418.06,910217.82,1586635.88,42.6322175444564,57.36778245554361,-18.7996644187851,-9.090178689775357,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,90,0.6,2.7,5.1,0.3,FALSE,FALSE,FALSE,TRUE,0,1,-16.372292986532663,1817.5059727578564,34.43200299987606,34.73592199063732,0.065,0.30391899076126094,-0.30391899076126094,OH04
297,2018,Ohio,OH,FALSE,OH-05,99655,176569,283617,J Michael Galbraith,Bob Latta,False,True,199993.38,493224.95,276224,36.07760368396664,63.92239631603337,199993.38,493224.95,693218.3300000001,28.84998439092053,71.15001560907946,-14.42099280875324,-6.966160182180879,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,91.3,0.9,4,2.8,0.2,FALSE,FALSE,FALSE,TRUE,0,1,-12.55728465211015,832.3215993563582,36.82742886616442,36.07760368396664,0.12,0.7498251821977746,0.7498251821977746,OH05
298,2018,Ohio,OH,FALSE,OH-06,76716,172774,249490,Shawna Roberts,Bill Johnson,False,True,20381.55,793297.66,249490,30.749128221572008,69.25087177842799,20381.55,793297.66,813679.2100000001,2.5048630651384096,97.49513693486158,-23.29220383291352,-8.3626294781088,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,95.3,0.3,0.9,2.4,0.2,FALSE,FALSE,FALSE,TRUE,0,1,-19.55981024421234,6.274338975094588,30.58699642035106,30.749128221572008,0.01,0.16213180122094784,-0.16213180122094784,OH06
299,2018,Ohio,OH,FALSE,OH-07,107536,153117,260653,Ken Harbaugh,Bob Gibbs,False,True,2467011.22,318205.34,260653,41.25638300729322,58.743616992706784,2467011.22,318205.34,2785216.56,88.57520292784702,11.424797072152982,-16.669833104403516,-6.804032052481972,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,93,0.5,1.4,3.8,0.1,FALSE,FALSE,FALSE,TRUE,0,1,-14.20338284142313,7845.566573709279,37.37959872198204,41.25638300729322,0.145,3.8767842853111816,-3.8767842853111816,OH07
300,2018,Ohio,OH,FALSE,OH-08,87281,173852,261133,Vanessa Enoch,Warren Davidson,False,True,60283.1,324911.58,261133,33.42396403365335,66.57603596634665,60283.1,324911.58,385194.68,15.650034418959264,84.34996558104075,-19.13777788082076,-14.90735374090275,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,89.7,1.3,1.8,5.7,0.1,FALSE,FALSE,FALSE,TRUE,0,1,-18.080171845841257,244.92357731460962,32.362549872366095,33.42396403365335,0.01,1.061414161287253,-1.061414161287253,OH08
301,2018,Ohio,OH,FALSE,OH-09,157219,74670,231937,Marcy Kaptur,Steven W Kraus,True,False,184948.69,36184.0,231889,67.79924877851042,32.20075122148959,184948.69,36184,221132.69,83.63697380066239,16.3630261993376,10.531137879625348,16.673077524011276,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,73.1,1,8.9,14.9,0.2,FALSE,FALSE,TRUE,FALSE,1,0,12.06662279072183,6995.143386532687,66.61914480199678,67.79924877851042,99.965,1.1801039765136352,-1.1801039765136352,OH09
302,2018,Ohio,OH,FALSE,OH-10,118785,157554,281726,Theresa A Gasper,Mike Turner,False,True,995282.01,614970.45,276339,42.98524638216104,57.01475361783896,995282.01,614970.45,1610252.46,61.80906626281447,38.19093373718553,-4.935278774881709,-2.937767653775865,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,78.5,1.4,1.8,16.3,0.2,FALSE,FALSE,FALSE,TRUE,0,1,-4.435900994605248,3820.3606722809895,45.523476652583696,42.98524638216104,7.915,2.538230270422659,2.538230270422659,OH10
303,2018,Ohio,OH,FALSE,OH-11,206138,44486,250660,Marcia L Fudge,Beverly A Goldstein,True,False,153215.0,21694.0,250624,82.24990423901941,17.750095760980592,153215,21694,174909,87.59697900050884,12.403020999491163,31.43818324323326,31.37054022915696,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,41.2,1.5,3.4,52,0.2,FALSE,FALSE,TRUE,FALSE,1,0,31.421272489714188,7673.230730015586,83.26571111833339,82.24990423901941,100,1.0158068793139705,1.0158068793139705,OH11
304,2018,Ohio,OH,FALSE,OH-12,161251,175677,341647,Danny O'Connor,Troy Balderson,False,True,8050254.59,1442473.18,336928,47.85918653243423,52.14081346756577,8050254.59,1442473.18,9492727.77,84.80443961999345,15.195560380006556,-7.040303447402728,-7.2924396261653754,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,89.3,2.3,1.9,4.6,0.1,FALSE,FALSE,FALSE,TRUE,0,1,-7.10333749209339,7191.792979261114,43.7388067786494,47.85918653243423,2.8899999999999997,4.120379753784832,-4.120379753784832,OH12
305,2018,Ohio,OH,FALSE,OH-13,153323,98047,251370,Tim Ryan,Chris Depizzo,True,False,876321.6,87116.25,251370,60.994947686677015,39.00505231332299,876321.6,87116.25,963437.85,90.95777169227884,9.042228307721146,2.273816793729189,12.030647757290716,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,84.3,0.8,2.5,10.7,0.2,FALSE,FALSE,TRUE,FALSE,1,0,4.713024534619571,8273.316231224722,58.60161658889313,60.994947686677015,99.07000000000001,2.3933310977838858,-2.3933310977838858,OH13
306,2018,Ohio,OH,FALSE,OH-14,137549,169809,307358,Betsy Rader,David P Joyce,False,True,2067693.01,1216967.42,307358,44.752048100260936,55.24795189973906,2067693.01,1216967.42,3284660.43,62.94997775462592,37.05002224537408,-7.094006696055772,-3.64392805156303,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,91.5,1.3,1.8,4.4,0.1,FALSE,FALSE,FALSE,TRUE,0,1,-6.231487034932587,3962.6996993078983,43.1498679655626,44.752048100260936,1.97,1.6021801346983366,-1.6021801346983366,OH14
307,2018,Ohio,OH,FALSE,OH-15,116112,170593,292443,Rick Neal,Steve Stivers,False,True,934512.08,1251968.49,286705,40.498770513245326,59.50122948675468,934512.08,1251968.49,2186480.57,42.74047036237784,57.259529637622165,-9.24507034133496,-4.77593237815487,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,91.4,1.4,1.5,4,0.1,FALSE,FALSE,FALSE,TRUE,0,1,-8.127785850539938,1826.7478067972986,40.698791353718754,40.498770513245326,0.685,0.20002084047342805,0.20002084047342805,OH15
308,2018,Ohio,OH,FALSE,OH-16,129681,170029,299710,Susan Moran Palmer,Anthony Gonzalez,False,False,311448.75,1285964.25,299710,43.26882653231457,56.73117346768542,311448.75,1285964.25,1597413,19.49707120199973,80.50292879800026,-9.819879287684644,-6.105060544656972,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,93.4,1.5,1.8,2.1,0.2,FALSE,FALSE,FALSE,FALSE,0,0,-8.891174601927727,380.1357854558472,40.88195827975175,43.26882653231457,0.7000000000000001,2.38686825256282,-2.38686825256282,OH16
309,2018,Oklahoma,OK,FALSE,OK-01,103042,150129,253171,Tim Gilpin,Kevin Hern,False,False,368689.68,1039379.37,253171,40.70055417089635,59.29944582910365,368689.68,1039379.37,1408069.05,26.18406249324207,73.81593750675792,-16.395786371859238,-17.739302411852705,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,73,1.8,5,8.5,5.6,FALSE,FALSE,FALSE,FALSE,0,0,-16.731665381857603,685.6051286500061,34.798205805112794,40.70055417089635,0.034999999999999996,5.90234836578356,-5.90234836578356,OK01
310,2018,Oklahoma,OK,FALSE,OK-02,65021,140451,216002,Jason Nichols,Markwayne Mullin,False,True,120795.44,512739.0,205472,31.644700981155584,68.35529901884442,120795.44,512739,633534.44,19.066909764211086,80.93309023578892,-27.274901986440323,-19.77066898736244,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,69.4,0.5,2.8,3.5,15.6,FALSE,FALSE,FALSE,TRUE,0,1,-25.39884373667085,363.54704795656806,26.853098164128923,31.644700981155584,0.01,4.791602817026661,-4.791602817026661,OK02
311,2018,Oklahoma,OK,FALSE,OK-03,61152,172913,234065,Frankie Robbins,Frank D Lucas,False,True,0,148656.61,234065,26.126076089975008,73.873923910025,0,148656.61,148656.61,0,100,-29.047479952039662,-25.88428814992476,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,79.8,1,5.7,4,5.4,FALSE,FALSE,FALSE,TRUE,0,1,-28.256682001510935,0,22.69975444648676,26.126076089975008,0.01,3.4263216434882473,-3.4263216434882473,OK03
312,2018,Oklahoma,OK,FALSE,OK-04,78088,149227,236638,Mary Brannon,Tom Cole,False,True,1675.0,885354.19,227315,34.352330466533225,65.64766953346678,1675,885354.19,887029.19,0.1888325681818881,99.81116743181812,-21.00328489915151,-19.074842919204983,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,75.5,1.9,6,6.5,4.6,FALSE,FALSE,FALSE,TRUE,0,1,-20.52117440416488,0.03565773880616742,30.089539385512186,34.352330466533225,0.01,4.262791081021039,-4.262791081021039,OK04
313,2018,Oklahoma,OK,FALSE,OK-05,121149,117811,238960,Kendra Horn,Steve Russell,False,True,1178028.48,387937.0,238960,50.6984432541011,49.30155674589889,1178028.48,387937,1565965.48,75.22697626770164,24.77302373229837,-8.31762788365139,-11.174008830577392,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,67.4,2.3,7.6,13.9,4.2,FALSE,FALSE,FALSE,TRUE,0,1,-9.03172312038289,5659.097958381347,42.39858976654549,50.6984432541011,1.58,8.299853487555609,-8.299853487555609,OK05
314,2018,Oregon,OR,FALSE,OR-01,231198,116446,363249,Suzanne Bonamici,John Verbeek,True,False,495794.78,0,347644,66.5042399696241,33.495760030375905,495794.78,0,495794.78,100,0,11.295549088241991,6.913005583439137,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,80.9,5.9,8,1.6,0.5,FALSE,FALSE,TRUE,FALSE,1,0,10.199913212041276,10000,63.0111294673772,66.5042399696241,99.85000000000001,3.4931105022468927,-3.4931105022468927,OR01
315,2018,Oregon,OR,FALSE,OR-02,145298,207597,368709,Jamie Mcleod-Skinner,Greg Walden,False,True,0,1929739.11,352895,41.173153487581295,58.82684651241871,0,1929739.11,1929739.11,0,100,-11.91634443145984,-10.37792670218628,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,87,1,7.5,0.6,1.7,FALSE,FALSE,FALSE,TRUE,0,1,-11.53173999914145,0,36.538668096563676,41.173153487581295,0.105,4.63448539101762,-4.63448539101762,OR02
316,2018,Oregon,OR,FALSE,OR-03,279019,76187,384326,Earl Blumenauer,Tom Harrison,True,False,529399.91,770.0,355206,78.55131951599917,21.448680484000835,529399.91,770,530169.91,99.85476354174834,0.1452364582516574,24.78127701126936,22.513962497221044,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,78.9,6.3,6.3,4.5,0.7,FALSE,FALSE,TRUE,FALSE,1,0,24.21444838275728,9970.973801978473,75.95213536623555,78.55131951599917,100,2.599184149763616,-2.599184149763616,OR03
317,2018,Oregon,OR,FALSE,OR-04,208710,152414,372893,Peter Defazio,Art Robinson,True,False,742170.17,204914.49,361124,57.794552563662336,42.20544743633766,742170.17,204914.49,947084.66,78.36365652886829,21.636343471131717,-1.0365979924255484,1.530097928872756,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,88.6,1.6,4.9,0.7,1,FALSE,FALSE,TRUE,FALSE,1,0,-0.3949240121009723,6140.862664574442,52.03608941225048,57.794552563662336,74.33,5.758463151411853,-5.758463151411853,OR04
318,2018,Oregon,OR,FALSE,OR-05,197187,149887,358469,Kurt Schrader,Mark Callahan,True,False,604233.7,26003.99,347074,56.81410880676744,43.18589119323256,604233.7,26003.99,630237.69,95.87393924346226,4.126060756537744,1.1886188654216738,-0.2367444695141713,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,84.1,2.5,9,1,0.8,FALSE,FALSE,TRUE,FALSE,1,0,0.8322780316877125,9191.812226059094,53.894200084479415,56.81410880676744,89.655,2.919908722288028,-2.919908722288028,OR05
319,2018,Pennsylvania,PA,FALSE,PA-01,160745,169053,329798,Henry Scott Wallace,Brian K Fitzpatrick,False,True,1231362.16,1485442.64,329798,48.74044111850285,51.25955888149716,1231362.16,1485442.64,2716804.8,45.323909910642094,54.67609008935791,-0.086788515801949,-1.135347719557842,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,87.6,4.4,3.4,3.6,0.1,FALSE,FALSE,FALSE,TRUE,0,1,-0.3489283167409223,2054.2568095880006,47.06569116295888,48.74044111850285,16.669999999999998,1.674749955543973,-1.674749955543973,PA01
320,2018,Pennsylvania,PA,FALSE,PA-02,159600,42382,201982,Brendan F Boyle,David Torres,True,False,332099.71,0,201982,79.01694210375182,20.98305789624818,332099.71,0,332099.71,100,0,23.451393060299917,26.02970850309244,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,45.7,6.2,20.8,25.7,0.2,FALSE,FALSE,TRUE,FALSE,1,0,24.095971920998046,10000,76.8185237668518,79.01694210375182,100,2.198418336900019,-2.198418336900019,PA02
321,2018,Pennsylvania,PA,FALSE,PA-03,287610,20387,307997,Dwight Evans,Bryan E Leib,True,False,696933.25,17377.0,307997,93.38077968291898,6.619220317081011,696933.25,17377,714310.25,97.567303563122607,2.432696436877393,41.715291790802205,40.402029625055874,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,34.2,4.2,3.7,55.7,0.3,FALSE,FALSE,TRUE,FALSE,1,0,41.38697624936562,9519.378724578517,92.70047406167717,93.38077968291898,100,0.6803056212418142,-0.6803056212418142,PA03
322,2018,Pennsylvania,PA,FALSE,PA-04,211524,121467,332991,Madeleine Dean Cunnane,Daniel David,False,False,639695.56,223730.39,332991,63.52243754335702,36.47756245664297,639695.56,223730.39,863425.9500000001,74.0880627921827,25.9119372078173,8.939967964589279,4.755101103152562,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,82.3,4.3,3,9.1,0.1,FALSE,FALSE,FALSE,FALSE,0,0,7.8937512492301,5489.041048298406,58.64298611088609,63.52243754335702,99.14500000000001,4.87945143247093,-4.87945143247093,PA04
323,2018,Pennsylvania,PA,FALSE,PA-05,198639,106075,304714,Mary Gay Scanlon,Pearl Kim,False,False,1270119.83,301129.76,304714,65.18866871886425,34.81133128113576,1270119.83,301129.76,1571249.59,80.83501425130045,19.164985748699543,13.434489168151124,12.039985674719304,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,69.6,4.4,2.9,21.8,0.1,FALSE,FALSE,FALSE,FALSE,0,0,13.08586329479317,6534.299529007947,63.70793813860282,65.18866871886425,99.905,1.4807305802614295,-1.4807305802614295,PA05
324,2018,Pennsylvania,PA,FALSE,PA-06,177704,124124,301828,Christina Jampoler Houlahan,Gregory Michael Mccauley Sr,False,False,3040356.4,151973.99,301828,58.87591608465749,41.12408391534251,3040356.4,151973.99,3192330.39,95.2394028363712,4.760597163628794,3.731532193799104,-0.3515402028950163,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,81.2,2.5,9.3,5.9,0.1,FALSE,FALSE,FALSE,FALSE,0,0,2.7107640946255738,9070.54385262859,55.271854808356096,58.87591608465749,94.815,3.604061276301394,-3.604061276301394,PA06
325,2018,Pennsylvania,PA,FALSE,PA-07,140813,114437,263261,Susan Ellis Wild,Martin W Nothstein,False,False,0,611185.92,255250,55.16669931439765,44.83330068560235,0,611185.92,611185.92,0,100,-0.5490146357010062,1.5808798657230625,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,77.5,2.3,13.7,5.2,0.1,FALSE,FALSE,FALSE,FALSE,0,0,-0.016541010344989,0,49.47047889444522,55.16669931439765,42.545,5.696220419952425,-5.696220419952425,PA07
326,2018,Pennsylvania,PA,FALSE,PA-08,135603,112563,248166,Matthew Alton Cartwright,John Robert Chrin,True,False,1320609.26,406508.58,248166,54.642054108943206,45.3579458910568,1320609.26,406508.58,1727117.84,76.46318215322239,23.53681784677761,-6.032289073663577,4.110940383516194,-7.92178462627323,-10.073703722185003,-1,97.5,10.073703722185003,-97.5,85.9,1.1,7.2,4.8,0.1,FALSE,FALSE,TRUE,FALSE,1,0,-3.4964817093686342,5846.618224996867,50.99617751237874,54.642054108943206,63.075,3.645876596564463,-3.645876596564463,PA08
