...1,Unnamed: 0,year,state,state_po,special,district,dem,rep,totalvotes,dem_cand,rep_cand,dem_inc,rep_inc,dem_funds,rep_funds,2party_votes,dem_pct_2p,rep_pct_2p,dem_tot_funds,rep_tot_funds,tot_funds,dem_funds_2p_pct,rep_funds_2p_pct,dem_poll_avg,dem_effn,rep_poll_avg,rep_effn,seat_number,prev_lean,prev2_lean,dem_2p_prev,dem_2p_prev2,generic_ballot_avg,ics,cvap_white_pct,cvap_aapi_pct,cvap_hisp_pct,cvap_black_pct,cvap_natam_pct,college,urban,rural,urban_pct,rural_pct,dem_2p_12,demo_cluster,district_id,no_dem_cand_flag,no_rep_cand_flag,dem_inc_any,rep_inc_any,dem_inc_dummy,rep_inc_dummy,pvi,census_region,dem_scandal_score,rep_scandal_score,net_scandal_score,Year,Geography,dem_stand,rep_stand,inc_dummy,polarization,shave,dem_over_under,rep_over_under,dem_funds_2p_pct_sqrd,effn,sqrt_effn,poll_margin,dem_pct_2p_offset,baseline,funds_pct_margin,y_pred,y_act,y_pred_sd,fund_chances,abs_err,err,z,in_95_ci,in_68_ci,index
2276,2276,2024,Texas,TX,FALSE,TX-15,95965,127804,223769,Michelle Vallejo,Monica de la Cruz,False,True,1842671.53,5449445.09,223769,42.88574378041641,57.1142562195836,1842671.53,5449445.09,7292116.62,25.269364520942062,74.73063547905792,45,0.2313571772386733,48,0.2313571772386733,15,-3.724932545805501,5.750022583150091,41.00244777638378,48.54490237840097,-0.8352436655714882,71.8,21.55741253040534,1.2364288366758147,74.61991953434513,1.7387349181829967,0.1311796722046315,21.790000000000003,589674,177313,76.88187674628124,23.11812325371877,NA,5,TX15,FALSE,FALSE,FALSE,TRUE,0,1,-1.356193763566603,West South Central,0,0,0,2024,TX-15,Michelle Vallejo,Monica de la Cruz,-1,0.9828210320037504,2.15,0,-4.3382296118907675,638.5407832922455,0.2313571772386733,0.48099602621921245,3,-7.114256219583588,-1.8771438615617178,-49.461270958115854,46.46276096172096,42.88574378041641,3.8698522707910312,17.775,3.577017181304548,3.577017181304548,0.924329129642299,TRUE,TRUE,344
2277,2277,2024,Texas,TX,FALSE,TX-16,131391,89281,220828,Veronica Escobar,Irene Armendariz-Jackson,True,False,688375.63,60237.57,220672,59.54131017981439,40.45868982018562,688375.63,60237.57,748613.2,91.9534453840782,8.046554615921814,0,0,0,0,16,15.72098347724728,21.19716617118487,58.104288734654055,67.99081840145375,-0.8352436655714882,71.8,14.36045988952263,1.2853732357083636,79.31496039396269,3.563244798273916,0.2649059543906264,26.12,760343,6643,99.13388249589954,0.866117504100466,NA,5,TX16,FALSE,FALSE,TRUE,FALSE,1,0,17.090029150731677,West South Central,0,0,0,2024,TX-16,Veronica Escobar,Irene Armendariz-Jackson,1,0.9828210320037504,2.15,-5.66309678753607,0,8455.436118002652,0,0,0,9.541310179814388,35.015301967034844,83.90689076815639,67.51342671940525,59.54131017981439,3.7858917304296917,100,7.972116539590857,7.972116539590857,2.1057434039948197,FALSE,FALSE,345
2278,2278,2024,Texas,TX,FALSE,TX-17,97941,193101,291042,Mark Lorenzen,Pete Sessions,False,True,21108.56,591425.04,291042,33.651844063743376,66.34815593625663,21108.56,591425.04,612533.6000000001,3.4461064666493395,96.55389353335066,0,0,0,0,17,-13.710772027278402,-15.864595638839162,35.22824228513305,38.55906289692807,-0.8352436655714882,71.8,61.10747132339141,1.6055005259001391,19.508416172934385,14.86792292464223,0.1866325746441763,25.42,489130,277857,63.772919228096434,36.227080771903566,NA,1,TX17,FALSE,FALSE,FALSE,TRUE,0,1,-14.249227930168592,West South Central,0,0,0,2024,TX-17,Mark Lorenzen,Pete Sessions,-1,0.9828210320037504,2.15,0,-2.87841015350201,11.875649779482396,0,0,0,-16.348155936256624,-27.663212194765695,-93.1077870667013,34.19445137427417,33.651844063743376,3.884016051069741,0.025,0.5426073105307978,0.5426073105307978,0.1397026437059528,TRUE,TRUE,346
2279,2279,2024,Texas,TX,FALSE,TX-18,151834,66810,218720,Sylvester Turner,Lana Centonze,False,False,546066.71,34224.5,218644,69.44347889720277,30.55652110279724,546066.71,34224.5,580291.21,94.10218534931798,5.897814650682026,0,0,0,0,18,22.336664667781346,25.8706299412,70.19366492835714,74.60649959198781,-0.8352436655714882,71.8,23.164553501391136,5.476634609924902,30.47121938293752,38.62329157474801,0.1993644731667616,26.88,765837,1150,99.85006264773718,0.1499373522628154,NA,3,TX18,FALSE,FALSE,FALSE,FALSE,0,0,23.220155986136007,West South Central,0,0,0,2024,TX-18,Sylvester Turner,Lana Centonze,0,0.9828210320037504,2.15,0,0,8855.221287517395,0,0,0,19.443478897202766,47.2755556378435,88.20437069863594,73.37443979364679,69.44347889720277,3.865976455642046,100,3.93096089644402,3.93096089644402,1.0168093214088603,TRUE,FALSE,347
2280,2280,2024,Texas,TX,FALSE,TX-21,153765,263744,426423,Kristin Hook,Chip Roy,False,True,500223.61,2495623.47,417509,36.82914619804603,63.17085380195397,500223.61,2495623.47,2995847.08,16.697234426264508,83.3027655737355,0,0,0,0,21,-12.264329121187536,-15.864102403726548,38.04657634327543,40.00550580301893,-0.8352436655714882,71.8,65.16283823695336,1.935508492012398,27.033237982093432,3.504821763975815,0.1294210564740394,44.73,531794,235193,69.33546461674057,30.664535383259427,NA,0,TX21,FALSE,FALSE,FALSE,TRUE,0,1,-13.16427244182229,West South Central,0,0,0,2024,TX-21,Kristin Hook,Chip Roy,-1,0.9828210320037504,2.15,0,2.236666799174394,278.79763748563266,0,0,0,-13.170853801953967,-25.49330121807309,-66.605531147471,36.58026502022794,36.82914619804603,3.792541315316698,0.075,0.24888117781809171,-0.24888117781809171,-0.06562385406665208,TRUE,TRUE,348
2281,2281,2024,Texas,TX,FALSE,TX-22,127604,209285,336889,Marquette Greene-Scott,Troy Nehls,False,True,67348.52,418299.57,336889,37.8771642885342,62.1228357114658,67348.52,418299.57,485648.09,13.867761736692922,86.13223826330707,0,0,0,0,22,-10.398917788366916,-13.89980856892376,40.043269075527135,41.87091713583956,-0.8352436655714882,71.8,47.34266568909956,12.391610352359898,24.902195926424813,12.998042971273549,0.1562970667303222,44.81,669282,97705,87.26119217144489,12.738807828555112,NA,6,TX22,FALSE,FALSE,FALSE,TRUE,0,1,-11.274140483506129,West South Central,0,1,-1,2024,TX-22,Marquette Greene-Scott,Troy Nehls,-1,0.9828210320037504,2.15,0,-3.17186428030707,192.31481558568427,0,0,0,-12.122835711465797,-21.713037301440767,-72.26447652661415,38.954963437121435,37.8771642885342,3.8299166816676813,0.42500000000000004,1.077799148587232,1.077799148587232,0.28141582132745513,TRUE,TRUE,349
2282,2282,2024,Texas,TX,FALSE,TX-23,109373,180720,290093,Santos Limon,Tony Gonzales,False,True,20665.12,2300625.86,290093,37.70273670857277,62.29726329142723,20665.12,2300625.86,2321290.98,0.8902425494282495,99.10975745057176,0,0,0,0,23,-5.909841401760716,-3.2036781882690235,42.15946294520322,46.35999352244576,-0.8352436655714882,71.8,33.43456826892179,2.355573668989192,57.70939956580009,4.192497903457141,0.3301565157417059,29.630000000000003,555076,211911,72.37097890837785,27.629021091622157,NA,5,TX23,FALSE,FALSE,FALSE,TRUE,0,1,-5.233300598387793,West South Central,0,0,0,2024,TX-23,Santos Limon,Tony Gonzales,-1,0.9828210320037504,2.15,0,-6.011578321028411,0.7925317968125093,0,0,0,-12.297263291427228,-9.631357531204099,-98.21951490114348,41.550403484994455,37.70273670857277,3.8240312511503505,1.875,3.8476667764216828,3.8476667764216828,1.0061807876868742,TRUE,FALSE,350
2283,2283,2024,Texas,TX,FALSE,TX-24,149518,227108,376626,Sam Eppler,Beth Van Duyne,False,True,1139074.63,892291.53,376626,39.69933037018156,60.30066962981844,1139074.63,892291.53,2031366.16,56.07431355457846,43.92568644542154,0,0,0,0,24,-8.540951711255623,-13.731067056978873,42.11301110482916,43.72888321295085,-0.8352436655714882,71.8,69.36430141215656,6.750709120082737,13.555220112394585,7.398232713059216,0.1403031155656611,52.8,766841,146,99.98096447527791,0.0190355247220617,NA,0,TX24,FALSE,FALSE,FALSE,TRUE,0,1,-9.838480547686435,West South Central,0,0,0,2024,TX-24,Sam Eppler,Beth Van Duyne,-1,0.9828210320037504,2.15,0,1.769269497958284,3144.3286406171815,0,0,0,-10.300669629818437,-18.84171742980138,12.148627109156916,41.33392253781747,39.69933037018156,3.8808003859592617,1.7500000000000002,1.6345921676359083,1.6345921676359083,0.421199753934746,TRUE,TRUE,351
2284,2284,2024,Texas,TX,FALSE,TX-26,138558,241096,388427,Ernest Lineberger III,Brandon Gill,False,False,77218.3,899780.23,379654,36.49586202173558,63.50413797826442,77218.3,899780.23,976998.53,7.903624993171689,92.0963750068283,0,0,0,0,26,-11.67883639847956,-17.262286252549707,38.12189245204039,40.59099852572691,-0.8352436655714882,71.8,64.74469657435652,7.779933665589112,14.90895654640782,9.793606819765834,0.1705641927270307,45.79,648063,118924,84.49465245173647,15.50534754826353,NA,0,TX26,FALSE,FALSE,FALSE,FALSE,0,0,-13.074698861997096,West South Central,0,0,0,2024,TX-26,Ernest Lineberger III,Brandon Gill,0,0.9828210320037504,2.15,0,0,62.467288032688174,0,0,0,-13.504137978264417,-25.3141540584227,-84.19275001365662,36.62254892162805,36.49586202173558,3.849730350144743,0.125,0.12668689989246928,0.12668689989246928,0.03290799312416935,TRUE,TRUE,352
2285,2285,2024,Texas,TX,FALSE,TX-27,94596,183980,278576,Tanya Lloyd,Michael Cloud,False,True,52054.67,576143.83,278576,33.95698121876974,66.04301878123026,52054.67,576143.83,628198.5,8.286341021189958,91.71365897881005,0,0,0,0,27,-13.632358826126726,-12.37546076431574,35.0385760024824,38.63747609807975,-0.8352436655714882,71.8,43.678921683552936,1.347534869628887,48.88294553232316,4.5039261019956935,0.163933243641951,19.93,544053,222934,70.93379679186218,29.06620320813782,NA,5,TX27,FALSE,FALSE,FALSE,TRUE,0,1,-13.31813431067398,West South Central,0,0,0,2024,TX-27,Tanya Lloyd,Michael Cloud,-1,0.9828210320037504,2.15,0,-0.6612677869466133,68.66344751945545,0,0,0,-16.04301878123026,-25.80102495577647,-83.42731795762009,35.58744212410949,33.95698121876974,3.902258220783522,0.05,1.6304609053397456,1.6304609053397456,0.41782496521011125,TRUE,TRUE,353
2286,2286,2024,Texas,TX,FALSE,TX-28,125280,112018,237298,Henry Cuellar,Jay Furman,True,False,1261629.11,280085.73,237298,52.79437669091185,47.20562330908815,1261629.11,280085.73,1541714.84,81.83284465238721,18.16715534761279,0,0,0,0,28,1.2969171395566974,8.907245060568243,46.32311461405799,53.56675206376317,-0.8352436655714882,71.8,23.562969455980195,1.1532784680980348,68.5872236124426,5.22198249759306,0.1597099765361821,19.92,623598,143389,81.30489825772797,18.695101742272037,NA,5,TX28,FALSE,FALSE,TRUE,FALSE,1,0,3.199499119809584,West South Central,0.8930354565728236,0,0.8930354565728236,2024,TX-28,Henry Cuellar,Jay Furman,1,0.9828210320037504,2.15,8.4926486884704,0,6696.6144639017375,0,0,0,2.7943766909118466,7.234241905190656,63.66568930477442,55.42255691055954,52.79437669091185,3.8711669081007294,92.325,2.628180219647696,2.628180219647696,0.6789116258841789,TRUE,TRUE,354
2287,2287,2024,Texas,TX,FALSE,TX-29,99379,52830,152209,Sylvia Garcia,Alan Garza,True,False,215469.14,6323.18,152209,65.2911457272566,34.7088542727434,215469.14,6323.18,221792.32,97.14905367327418,2.850946326725831,0,0,0,0,29,16.31611899668662,24.52480371194808,60.32233956133225,68.58595392089309,-0.8352436655714882,71.8,13.122266248134618,2.8894149127772346,64.87469767920547,17.942160242885812,0.15977975608501,11.83,766645,342,99.9554099352401,0.0445900647598981,NA,5,TX29,FALSE,FALSE,TRUE,FALSE,1,0,18.368290175501983,West South Central,0,0,0,2024,TX-29,Sylvia Garcia,Alan Garza,1,0.9828210320037504,2.15,7.667677814837674,0,9437.938629612709,0,0,0,15.291145727256605,37.571824016575455,94.29810734654835,71.18621925140103,65.2911457272566,3.835275370252468,100,5.895073524144422,5.895073524144422,1.5370665610788625,TRUE,FALSE,355
2288,2288,2024,Texas,TX,FALSE,TX-31,126470,229087,355557,Stuart Whitlow,John Carter,False,True,108836.57,641743.21,355557,35.56954299873157,64.43045700126844,108836.57,641743.21,750579.78,14.500333328990026,85.49966667100996,0,0,0,0,31,-12.586727623516012,-17.100579423793064,38.20857699282884,39.68310730069046,-0.8352436655714882,71.8,65.45523997079945,3.913552790180466,19.506986061830467,7.772099893044497,0.1575471537952226,36.53,597721,169266,77.93104707120199,22.06895292879801,NA,0,TX31,FALSE,FALSE,FALSE,TRUE,0,1,-13.715190573585277,West South Central,0,0,0,2024,TX-31,Stuart Whitlow,John Carter,-1,0.9828210320037504,2.15,0,0,210.25966665181897,0,0,0,-14.43045700126843,-26.595137481599064,-70.99933334201994,35.64598779050366,35.56954299873157,3.7816915347513755,0.05,0.07644479177209007,0.07644479177209007,0.02021444400464986,TRUE,TRUE,356
2289,2289,2024,Texas,TX,FALSE,TX-32,140536,85941,232464,Julie Johnson,Darrell Day,False,False,1513181.22,111281.55,226477,62.05310031482225,37.94689968517774,1513181.22,111281.55,1624462.77,93.14963986524604,6.850360134753966,0,0,0,0,32,14.49250654599205,12.603498674994183,62.16718717200666,66.76234147019852,-0.8352436655714882,71.8,43.152807612924136,7.352245017326009,23.626911173434717,22.93807871709689,0.1988230516918895,39.07,766663,324,99.95775678075378,0.0422432192462193,NA,6,TX32,FALSE,FALSE,FALSE,FALSE,0,0,14.020254578242584,West South Central,0,0,0,2024,TX-32,Julie Johnson,Darrell Day,0,0.9828210320037504,2.15,0,0,8676.855407025036,0,0,0,12.053100314822252,28.875752822056658,86.29927973049206,64.96537449487462,62.05310031482225,3.860771710652318,100,2.9122741800523713,2.9122741800523713,0.7543243678503622,TRUE,TRUE,357
2290,2290,2024,Texas,TX,FALSE,TX-33,114289,51864,166153,Marc Veasey,Patrick Gillespie,True,False,624198.22,0,166153,68.78539659229746,31.21460340770254,624198.22,0,624198.22,100,0,0,0,0,0,33,23.032232922799885,25.61721455192974,67.28096140184702,75.30206784700636,-0.8352436655714882,71.8,21.904079990689343,5.984121281429793,45.1207602353977,24.923465386113964,0.2368145408176173,22.2,766541,446,99.9418503833833,0.0581496166167092,NA,5,TX33,FALSE,FALSE,TRUE,FALSE,1,0,23.67847833008235,West South Central,0,0,0,2024,TX-33,Marc Veasey,Patrick Gillespie,1,0.9828210320037504,2.15,1.749308031974337,0,10000,0,0,0,18.78539659229746,48.19220032573619,100,75.09500460071281,68.78539659229746,3.874146309914439,100,6.309608008415353,6.309608008415353,1.6286447396858126,TRUE,FALSE,358
2291,2291,2024,Texas,TX,FALSE,TX-34,102780,97603,200383,Vicente Gonzalez,Mayra Flores,True,False,1562807.29,5765366.29,200383,51.29177624848416,48.708223751515845,1562807.29,5765366.29,7328173.58,21.326013541289505,78.6739864587105,48.99999800474167,0.3030718346111331,45.99999800474167,0.3030718346111331,34,5.577092687929621,17.701471623496595,47.76683919961784,57.84692761213609,-0.8352436655714882,71.8,11.353140551140935,0.6198351791604793,86.76241540746115,0.7610777967965358,0.1097294172325062,17.89,657726,109261,85.75451735166307,14.245482648336935,NA,5,TX34,FALSE,FALSE,TRUE,FALSE,1,0,8.608187421821365,West South Central,0.6065306597126334,0,0.6065306597126334,2024,TX-34,Vicente Gonzalez,Mayra Flores,1,0.9828210320037504,2.15,-6.856813628546057,0,454.7988535632633,0.3030718346111331,0.550519604202369,-3,1.2917762484841617,18.05161850921422,-57.34797291742099,53.92656069387927,51.29177624848416,3.7999958703459535,85.2,2.6347844453951055,2.6347844453951055,0.6933650812507944,TRUE,TRUE,359
2292,2292,2024,Texas,TX,FALSE,TX-35,170509,82610,253119,Greg Casar,Steven Wright,True,False,679817.98,440.81,253119,67.36317700370181,32.63682299629818,679817.98,440.81,680258.79,99.9351996612936,0.0648003387063914,0,0,0,0,35,20.77422475500609,21.348388255941764,67.08427075362881,73.04405967921257,-0.8352436655714882,71.8,35.566585147951955,3.01372582639221,45.67406351240378,13.029337713084203,0.1081100592890725,29.6,727608,39379,94.86575391760226,5.1342460823977465,NA,5,TX35,FALSE,FALSE,TRUE,FALSE,1,0,20.91776563024001,West South Central,0,0,0,2024,TX-35,Greg Casar,Steven Wright,1,0.9828210320037504,2.15,4.908135689925452,0,9987.044131342616,0,0,0,17.363177003701807,42.67077492605151,99.8703993225872,73.05275585516159,67.36317700370181,3.8850401282380473,100,5.689578851459785,5.689578851459785,1.4644839341827176,TRUE,FALSE,360
2293,2293,2024,Texas,TX,FALSE,TX-36,91009,206009,297018,Dayna Steele,Brian Babin,False,True,0,330048.27,297018,30.640903918281047,69.35909608171895,0,330048.27,330048.27,0,100,0,0,0,0,36,-18.26153859639516,-18.327824645585444,31.411977809728093,34.00829632781131,-0.8352436655714882,71.8,57.614140156381374,3.640559843054346,24.206948569450898,12.33426565271448,0.1122921325912397,23.45,568290,198697,74.09382427603074,25.906175723969245,NA,1,TX36,FALSE,FALSE,FALSE,TRUE,0,1,-18.27811010869273,West South Central,0,0,0,2024,TX-36,Dayna Steele,Brian Babin,-1,0.9828210320037504,2.15,0,-0.7741814714249742,0,0,0,0,-19.359096081718953,-35.72097655181397,-100,30.65812462980032,30.640903918281047,3.854994857326533,0,0.01722071151927196,0.01722071151927196,0.004467116599790913,TRUE,TRUE,361
2294,2294,2024,Texas,TX,FALSE,TX-37,252980,80366,340857,Lloyd Doggett,Jenny Garcia Sharon,True,False,677058.91,0.0,333346,75.89111613758676,24.108883862413222,677058.91,0,677058.91,100,0,0,0,0,0,37,24.636633200502693,23.259324224973604,75.14432625550815,76.90646812470916,-0.8352436655714882,71.8,60.1323147478612,7.087784930191772,22.720337469789843,6.895429978731342,0.1200450478323824,60.31,765935,1052,99.8628399177561,0.1371600822438972,NA,6,TX37,FALSE,FALSE,TRUE,FALSE,1,0,24.292305956620417,West South Central,0,0,0,2024,TX-37,Lloyd Doggett,Jenny Garcia Sharon,1,0.9828210320037504,2.15,10.093052482117244,0,10000,0,0,0,25.891116137586764,49.419855578812324,100,77.00386567438113,75.89111613758676,3.8359207547803007,100,1.112749536794368,1.112749536794368,0.29008668529131276,TRUE,TRUE,362
2295,2295,2024,Texas,TX,FALSE,TX-38,127640,215030,342764,Melissa McDonough,Wesley Hunt,False,True,77625.64,1368341.65,342670,37.24866489625588,62.75133510374413,77625.64,1368341.65,1445967.2899999998,5.368422960660473,94.63157703933952,0,0,0,0,38,-11.460088703674408,-15.149465947537609,39.46756010852278,40.80974622053206,-0.8352436655714882,71.8,57.15426440585313,9.066291816753058,20.19347722103455,10.985250046368153,0.1128454427426518,49.8,755010,11977,98.43843507125936,1.5615649287406437,NA,6,TX38,FALSE,FALSE,FALSE,TRUE,0,1,-12.382433014640208,West South Central,0,0,0,2024,TX-38,Melissa McDonough,Wesley Hunt,-1,0.9828210320037504,2.15,0,-1.5057352235576218,28.819965084546556,0,0,0,-12.751335103744118,-23.929622363708926,-89.26315407867907,36.17744637093697,37.24866489625588,3.863458170280902,0.1,1.071218525318912,-1.071218525318912,-0.2772693473321665,TRUE,TRUE,363
2296,2296,2024,Utah,UT,FALSE,UT-01,117319,230975,365895,Bill Campbell,Blake Moore,False,True,0.0,952219.03,348294,33.683899234554715,66.31610076544528,0,952219.03,952219.03,0,100,27.6,0.1461178763730557,57.8,0.1461178763730557,1,-12.643581810577828,-11.59969500821601,39.67339939128791,39.62625311362864,-0.8352436655714882,71.8,84.2289047666718,1.964493868804116,10.04253745145182,1.0182179743214284,0.332562444537577,36.91,736995,80909,90.1077632582797,9.8922367417203,NA,0,UT01,FALSE,FALSE,FALSE,TRUE,0,1,-12.382610109987374,Mountain,0,0,0,2024,UT-01,Bill Campbell,Blake Moore,-1,0.9828210320037504,2.15,0,-7.59418297798338,0,0.1461178763730557,0.38225368065337934,30.199999999999996,-16.316100765445285,-23.929976554403257,-100,34.54201544881353,33.683899234554715,3.8395533188615465,0.025,0.8581162142588141,0.8581162142588141,0.22349376164237025,TRUE,TRUE,364
2297,2297,2024,Utah,UT,FALSE,UT-02,121114,205234,353838,Nathaniel Woodward,Celeste Maloy,False,True,0,857462.82,326348,37.11191733977227,62.88808266022773,0,857462.82,857462.82,0,100,25.4,0.1461178763730557,58.4,0.1461178763730557,2,-11.169847553223365,-11.53914989408657,39.57329449059842,41.09998737098311,-0.8352436655714882,71.8,79.81344345112373,3.4340543289912677,12.395665405139788,1.1438226850694415,0.659672232902575,32.04,707945,109959,86.55600168234902,13.443998317650973,NA,0,UT02,FALSE,FALSE,FALSE,TRUE,0,1,-11.262173138439168,Mountain,0,0,0,2024,UT-02,Nathaniel Woodward,Celeste Maloy,-1,0.9828210320037504,2.15,0,0,0,0.1461178763730557,0.38225368065337934,33,-12.888082660227731,-21.689102611306847,-100,36.43748826024174,37.11191733977227,3.816391300752335,0.075,0.6744290795305261,-0.6744290795305261,-0.1767190590224787,TRUE,TRUE,365
2298,2298,2024,Utah,UT,FALSE,UT-03,122780,242496,365276,Glenn Wright,Mike Kennedy,False,False,53294.56,543311.67,365276,33.61293925689068,66.38706074310932,53294.56,543311.67,596606.23,8.932953985411785,91.06704601458824,32.9,0.1461178763730557,61.4,0.1461178763730557,3,-12.308499088027176,-14.987569143930216,40.06645848127017,39.961335836179295,-0.8352436655714882,71.8,84.89832925476665,2.480238023978451,7.826270664248868,0.627277688773085,1.452439217619408,42.5,731008,86896,89.37577026154658,10.624229738453412,NA,0,UT03,FALSE,FALSE,FALSE,FALSE,0,0,-12.978266602002936,Mountain,0,0,0,2024,UT-03,Glenn Wright,Mike Kennedy,0,0.9828210320037504,2.15,0,0,79.7976669054843,0.1461178763730557,0.38225368065337934,28.5,-16.387060743109323,-25.121289538434382,-82.13409202917644,36.58702564407917,33.61293925689068,3.8712912985836554,0.15,2.9740863871884926,2.9740863871884926,0.7682414362041388,TRUE,TRUE,366
